"","x"
"SS3_MAF_leo180223_p6_A06_S6",0.081058477681622
"SS3_MAF_leo180223_p6_B03_S15",0.0851419635036161
"SS3_MAF_leo180223_p6_B10_S22",0.0343372361258249
"SS3_MAF_leo180223_p6_C02_S26",0.091973455507707
"SS3_MAF_leo180223_p6_C04_S28",0.0369619672642388
"SS3_MAF_leo180223_p6_B09_S21",0.0558384583281739
"SS3_MAF_leo180223_p6_C05_S29",0.0908947988754821
"SS3_MAF_leo180223_p6_C11_S35",0.0772472242477608
"SS3_MAF_leo180223_p6_C09_S33",0.0810430683011616
"SS3_MAF_leo180223_p6_D01_S37",0.0771907231860729
"SS3_MAF_leo180223_p6_D03_S39",0.0645293489078143
"SS3_MAF_leo180223_p6_B11_S23",0.0616067030805003
"SS3_MAF_leo180223_p6_D05_S41",0.0404239414076652
"SS3_MAF_leo180223_p6_D09_S45",0.0758244247852547
"SS3_MAF_leo180223_p6_B07_S19",0.0211005783103798
"SS3_MAF_leo180223_p6_E01_S49",0.0904222445413645
"SS3_MAF_leo180223_p6_C10_S34",0.084253355897069
"SS3_MAF_leo180223_p6_C12_S36",0.0938071717824892
"SS3_MAF_leo180223_p6_C06_S30",0.0686898816321102
"SS3_MAF_leo180223_p6_D12_S48",0.0116905833092562
"SS3_MAF_leo180223_p6_D07_S43",0.0847259102311866
"SS3_MAF_leo180223_p6_D04_S40",0.0877050571201886
"SS3_MAF_leo180223_p6_E07_S55",0.112036468867089
"SS3_MAF_leo180223_p6_D02_S38",0.0791528509646914
"SS3_MAF_leo180223_p6_E10_S58",0.0106838371191796
"SS3_MAF_leo180223_p6_E05_S53",0.0559720062921637
"SS3_MAF_leo180223_p6_E03_S51",0.0838629849254067
"SS3_MAF_leo180223_p6_E11_S59",0.0437061394457209
"SS3_MAF_leo180223_p6_F03_S63",0.0236944906878729
"SS3_MAF_leo180223_p6_F07_S67",0.018522075313347
"SS3_MAF_leo180223_p6_D06_S42",0.0361144513389192
"SS3_MAF_leo180223_p6_F10_S70",0.0416875106054144
"SS3_MAF_leo180223_p6_G01_S73",0.0128308774633225
"SS3_MAF_leo180223_p6_G05_S77",0.0235506698035763
"SS3_MAF_leo180223_p6_F05_S65",0.0634815110365101
"SS3_MAF_leo180223_p6_G03_S75",0.0453652160752858
"SS3_MAF_leo180223_p6_E06_S54",0.0222871006058271
"SS3_MAF_leo180223_p6_G07_S79",0.0655001398768167
"SS3_MAF_leo180223_p6_G09_S81",0.0206588427371829
"SS3_MAF_leo180223_p6_G11_S83",0.058386142564286
"SS3_MAF_leo180223_p6_D08_S44",0.0167962247017872
"SS3_MAF_leo180223_p6_H07_S91",0.0155480648844984
"SS3_MAF_leo180223_p6_H09_S93",0.0215063586625025
"SS3_MAF_leo180223_p6_H11_S95",0.0197394163697151
"SS3_MAF_leo180223_p6_G06_S78",0.0258928956335503
"SS3_MAF_leo180223_p6_E12_S60",0.0461870496998381
"SS3_MAF_leo180223_p4_S101",0.0663733381029035
"SS3_MAF_leo180223_p4_S102",0.0425658452916546
"SS3_MAF_leo180223_p4_S104",0.0129233337460846
"SS3_MAF_leo180223_p4_S108",0.0103910588904329
"SS3_MAF_leo180223_p4_S105",0.069722310122954
"SS3_MAF_leo180223_p4_S106",0.0680632334933891
"SS3_MAF_leo180223_p6_D10_S46",0.0214036294594334
"SS3_MAF_leo180223_p4_S107",0.084890276956097
"SS3_MAF_leo180223_p6_F06_S66",0.052155616398149
"SS3_MAF_leo180223_p6_E08_S56",0.0283892152681278
"SS3_MAF_leo180223_p6_H08_S92",0.0453138514737513
"SS3_MAF_leo180223_p6_H10_S94",0.059238794949759
"SS3_MAF_leo180223_p4_S109",0.0334229462185105
"SS3_MAF_leo180223_p6_G04_S76",0.0212957637962109
"SS3_MAF_leo180223_p4_S112",0.0153888346197414
"SS3_MAF_leo180223_p4_S111",0.0252200193534481
"SS3_MAF_leo180223_p4_S113",0.0800620044118524
"SS3_MAF_leo180223_p6_E02_S50",0.0835393879357392
"SS3_MAF_leo180223_p4_S114",0.0617864791858711
"SS3_MAF_leo180223_p4_S115",0.0476560773037253
"SS3_MAF_leo180223_p4_S117",0.0499109833110906
"SS3_MAF_leo180223_p4_S116",0.0621203490958454
"SS3_MAF_leo180223_p4_S118",0.054872803819325
"SS3_MAF_leo180223_p4_S119",0.0460483652756949
"SS3_MAF_leo180223_p4_S123",0.0602404046796821
"SS3_MAF_leo180223_p4_S121",0.0516881985241849
"SS3_MAF_leo180223_p4_S122",0.0727476851533371
"SS3_MAF_leo180223_p4_S125",0.0549190319607061
"SS3_MAF_leo180223_p4_S126",0.0197137340689478
"SS3_MAF_leo180223_p4_S127",0.0426018005127288
