"","x"
"SS3_MAF_Leo171129_p2_S10",0.536720482801429
"SS3_MAF_Leo171129_p2_S12",0.608876863459281
"SS3_MAF_Leo171129_p2_S13",0.541232752316834
"SS3_MAF_Leo171129_p2_S14",0.480177353298652
"SS3_MAF_Leo171129_p2_S16",0.552613255076927
"SS3_MAF_Leo171129_p2_S17",0.998848758038461
"SS3_MAF_Leo171129_p2_S18",0.998848758038461
"SS3_MAF_Leo171129_p2_S19",0.795996287788385
"SS3_MAF_Leo171129_p2_S1",0.607998368509379
"SS3_MAF_Leo171129_p2_S20",0.919424828249602
"SS3_MAF_Leo171129_p2_S21",0.880970708397078
"SS3_MAF_Leo171129_p2_S22",0.392727174194781
"SS3_MAF_Leo171129_p2_S23",0.463605744016412
"SS3_MAF_Leo171129_p2_S24",0.374718027721792
"SS3_MAF_Leo171129_p2_S25",0.941147612465358
"SS3_MAF_Leo171129_p2_S26",0.480297148064548
"SS3_MAF_Leo171129_p2_S27",0.103183225024841
"SS3_MAF_Leo171129_p2_S28",0.195465126353173
"SS3_MAF_Leo171129_p2_S2",0.416167016721709
"SS3_MAF_Leo171129_p2_S30",0.126383478019978
"SS3_MAF_Leo171129_p2_S31",0.613189475031526
"SS3_MAF_Leo171129_p2_S32",0.573617270697309
"SS3_MAF_Leo171129_p2_S33",0.811130359879877
"SS3_MAF_Leo171129_p2_S34",0.473588641174388
"SS3_MAF_Leo171129_p2_S37",0.161403481250158
"SS3_MAF_Leo171129_p2_S3",0.741729258837627
"SS3_MAF_Leo171129_p2_S41",0.998848758038461
"SS3_MAF_Leo171129_p2_S42",0.817639208826878
"SS3_MAF_Leo171129_p2_S43",0.790565591734446
"SS3_MAF_Leo171129_p2_S44",0.434495615903753
"SS3_MAF_Leo171129_p2_S45",0.762533616514849
"SS3_MAF_Leo171129_p2_S47",0.603765620114397
"SS3_MAF_Leo171129_p2_S48",0.644415977341676
"SS3_MAF_Leo171129_p2_S49",0.413731189815163
"SS3_MAF_Leo171129_p2_S4",0.487125449720604
"SS3_MAF_Leo171129_p2_S50",0.734940888770203
"SS3_MAF_Leo171129_p2_S52",0.282555921159357
"SS3_MAF_Leo171129_p2_S53",0.915431669386412
"SS3_MAF_Leo171129_p2_S55",0.998848758038461
"SS3_MAF_Leo171129_p2_S57",0.551974349658817
"SS3_MAF_Leo171129_p2_S58",0.754946614674788
"SS3_MAF_Leo171129_p2_S59",0.603126714696286
"SS3_MAF_Leo171129_p2_S5",0.396121359228493
"SS3_MAF_Leo171129_p2_S61",0.23523698863055
"SS3_MAF_Leo171129_p2_S62",0.260314026291386
"SS3_MAF_Leo171129_p2_S64",0.998848758038461
"SS3_MAF_Leo171129_p2_S65",0.661546628864763
"SS3_MAF_Leo171129_p2_S66",0.852060238227579
"SS3_MAF_Leo171129_p2_S67",0.774832545813476
"SS3_MAF_Leo171129_p2_S68",0.193508478510209
"SS3_MAF_Leo171129_p2_S69",0.481734685255297
"SS3_MAF_Leo171129_p2_S6",0.71202015689549
"SS3_MAF_Leo171129_p2_S72",0.235995688814556
"SS3_MAF_Leo171129_p2_S73",0.998848758038461
"SS3_MAF_Leo171129_p2_S74",0.998848758038461
"SS3_MAF_Leo171129_p2_S75",0.67931618580596
"SS3_MAF_Leo171129_p2_S76",0.69692601639263
"SS3_MAF_Leo171129_p2_S77",0.40255034499823
"SS3_MAF_Leo171129_p2_S78",0.815123518743068
"SS3_MAF_Leo171129_p2_S79",0.262590126843404
"SS3_MAF_Leo171129_p2_S7",0.554609834508522
"SS3_MAF_Leo171129_p2_S80",0.595180328558537
"SS3_MAF_Leo171129_p2_S81",0.157929433039182
"SS3_MAF_Leo171129_p2_S82",0.127581425678935
"SS3_MAF_Leo171129_p2_S83",0.769441781348169
"SS3_MAF_Leo171129_p2_S84",0.114284206664511
"SS3_MAF_Leo171129_p2_S85",0.156491895848434
"SS3_MAF_Leo171129_p2_S86",0.998848758038461
"SS3_MAF_Leo171129_p2_S87",0.405265693025199
"SS3_MAF_Leo171129_p2_S89",0.998848758038461
"SS3_MAF_Leo171129_p2_S8",0.545705090243608
"SS3_MAF_Leo171129_p2_S90",0.998848758038461
"SS3_MAF_Leo171129_p2_S91",0.998848758038461
"SS3_MAF_Leo171129_p2_S92",0.563474647184805
"SS3_MAF_Leo171129_p2_S93",0.645014951171154
"SS3_MAF_Leo171129_p2_S94",0.644855224816627
"SS3_MAF_Leo171129_p2_S9",0.937394043133959
"SS3_MAF_leo180223_p6_A10_S10",0.301044246695928
"SS3_MAF_leo180223_p6_B01_S13",0.317775582332696
"SS3_MAF_leo180223_p6_A03_S3",0.449430030052086
"SS3_MAF_leo180223_p6_A09_S9",0.145031529911077
"SS3_MAF_leo180223_p6_B05_S17",0.0936395753418162
"SS3_MAF_leo180223_p6_A01_S1",0.687382366709605
"SS3_MAF_leo180223_p6_A11_S11",0.363736840848019
"SS3_MAF_leo180223_p6_C01_S25",0.597576223876452
"SS3_MAF_leo180223_p6_B02_S14",0.690017851559311
"SS3_MAF_leo180223_p6_A02_S2",0.835249039413548
"SS3_MAF_leo180223_p6_A05_S5",0.128979031281052
"SS3_MAF_leo180223_p6_A07_S7",0.338659803187183
"SS3_MAF_leo180223_p6_A04_S4",0.538876788587552
"SS3_MAF_leo180223_p6_A12_S12",0.647051462191381
"SS3_MAF_leo180223_p6_B04_S16",0.372002679694823
"SS3_MAF_leo180223_p6_A06_S6",0.721483943401251
"SS3_MAF_leo180223_p6_B03_S15",0.714376120624772
"SS3_MAF_leo180223_p6_B10_S22",0.285031679654535
"SS3_MAF_leo180223_p6_C02_S26",0.734301983352093
"SS3_MAF_leo180223_p6_C04_S28",0.320890246245985
"SS3_MAF_leo180223_p6_B09_S21",0.460171627394068
"SS3_MAF_leo180223_p6_C05_S29",0.747439476011989
"SS3_MAF_leo180223_p6_C11_S35",0.64365727715767
"SS3_MAF_leo180223_p6_C09_S33",0.63990370782627
"SS3_MAF_leo180223_p6_D01_S37",0.642858645385031
"SS3_MAF_leo180223_p6_D03_S39",0.506252680675286
"SS3_MAF_leo180223_p6_B11_S23",0.525859090693551
"SS3_MAF_leo180223_p6_D05_S41",0.326919916129403
"SS3_MAF_leo180223_p6_D09_S45",0.647131325368645
"SS3_MAF_leo180223_p6_B07_S19",0.192390394028516
"SS3_MAF_leo180223_p6_E01_S49",0.721963122464834
"SS3_MAF_leo180223_p6_C10_S34",0.704632812998588
"SS3_MAF_leo180223_p6_C12_S36",0.801786368140011
"SS3_MAF_leo180223_p6_C06_S30",0.519350241746551
"SS3_MAF_leo180223_p6_D12_S48",0.0909641589034786
"SS3_MAF_leo180223_p6_D07_S43",0.723999633485061
"SS3_MAF_leo180223_p6_D04_S40",0.739293431931081
"SS3_MAF_leo180223_p6_E07_S55",0.934319310809303
"SS3_MAF_leo180223_p6_D02_S38",0.674684121524659
"SS3_MAF_leo180223_p6_E10_S58",0.0972334183186876
"SS3_MAF_leo180223_p6_E05_S53",0.45601874217635
"SS3_MAF_leo180223_p6_E03_S51",0.705591171125753
"SS3_MAF_leo180223_p6_E11_S59",0.344929062602392
"SS3_MAF_leo180223_p6_F03_S63",0.218226131873358
"SS3_MAF_leo180223_p6_F07_S67",0.157130801266544
"SS3_MAF_leo180223_p6_D06_S42",0.295493755876094
"SS3_MAF_leo180223_p6_F10_S70",0.353554285746883
"SS3_MAF_leo180223_p6_G01_S73",0.125345256715548
"SS3_MAF_leo180223_p6_G05_S77",0.182766881168227
"SS3_MAF_leo180223_p6_F05_S65",0.496389578283206
"SS3_MAF_leo180223_p6_G03_S75",0.361420808707368
"SS3_MAF_leo180223_p6_E06_S54",0.214592357307855
"SS3_MAF_leo180223_p6_G07_S79",0.562835741766695
"SS3_MAF_leo180223_p6_G09_S81",0.17653755334165
"SS3_MAF_leo180223_p6_G11_S83",0.473269188465333
"SS3_MAF_leo180223_p6_D08_S44",0.143793650663488
"SS3_MAF_leo180223_p6_H07_S91",0.128779373337892
"SS3_MAF_leo180223_p6_H09_S93",0.171785694294453
"SS3_MAF_leo180223_p6_H11_S95",0.164677871517974
"SS3_MAF_leo180223_p6_G06_S78",0.21762715804388
"SS3_MAF_leo180223_p6_E12_S60",0.368608494661111
"SS3_MAF_leo180223_p4_S101",0.565950405679983
"SS3_MAF_leo180223_p4_S102",0.353234833037828
"SS3_MAF_leo180223_p4_S104",0.115202633203045
"SS3_MAF_leo180223_p4_S108",0.101506098302301
"SS3_MAF_leo180223_p4_S105",0.58160358842369
"SS3_MAF_leo180223_p4_S106",0.566868832218517
"SS3_MAF_leo180223_p6_D10_S46",0.186680176854154
"SS3_MAF_leo180223_p4_S107",0.706469666075655
"SS3_MAF_leo180223_p6_F06_S66",0.450707840888307
"SS3_MAF_leo180223_p6_E08_S56",0.249213044651716
"SS3_MAF_leo180223_p6_H08_S92",0.397798485951033
"SS3_MAF_leo180223_p6_H10_S94",0.506931517682028
"SS3_MAF_leo180223_p4_S109",0.273052203064963
"SS3_MAF_leo180223_p6_G04_S76",0.192709846737571
"SS3_MAF_leo180223_p4_S112",0.141996729175053
"SS3_MAF_leo180223_p4_S111",0.208642550601701
"SS3_MAF_leo180223_p4_S113",0.648848383679817
"SS3_MAF_leo180223_p6_E02_S50",0.686943119234654
"SS3_MAF_leo180223_p4_S114",0.523862511261956
"SS3_MAF_leo180223_p4_S115",0.382544619093646
"SS3_MAF_leo180223_p4_S117",0.395881769696702
"SS3_MAF_leo180223_p4_S116",0.509207618234047
"SS3_MAF_leo180223_p4_S118",0.462088343648399
"SS3_MAF_leo180223_p4_S119",0.400354107623475
"SS3_MAF_leo180223_p4_S123",0.469515619133934
"SS3_MAF_leo180223_p4_S121",0.423075181555029
"SS3_MAF_leo180223_p4_S122",0.588711411200169
"SS3_MAF_leo180223_p4_S125",0.448791124633975
"SS3_MAF_leo180223_p4_S126",0.170228362337809
"SS3_MAF_leo180223_p4_S127",0.345687762786398
"SS3_MAF_leo180223_p4_S124",0.596338344628863
"SS3_MAF_leo180223_p4_S129",0.481295437780346
"SS3_MAF_leo180223_p4_S130",0.374957617253584
"SS3_MAF_leo180223_p4_S131",0.373999259126418
"SS3_MAF_leo180223_p4_S132",0.486246954770702
"SS3_MAF_leo180223_p4_S134",0.109133031730995
"SS3_MAF_leo180223_p4_S133",0.491198471761058
"SS3_MAF_leo180223_p4_S135",0.217267773746193
"SS3_MAF_leo180223_p4_S139",0.131414858187598
"SS3_MAF_leo180223_p4_S137",0.5170342096059
"SS3_MAF_leo180223_p4_S138",0.588391958491114
"SS3_MAF_leo180223_p4_S140",0.129458210344635
"SS3_MAF_leo180223_p4_S142",0.170188430749177
"SS3_MAF_leo180223_p4_S147",0.222379017091076
"SS3_MAF_leo180223_p4_S97",0.403908019011715
"SS3_MAF_leo180223_p4_S146",0.36565355710235
"SS3_MAF_leo180223_p4_S145",0.509047891879519
"SS3_MAF_leo180223_p4_S148",0.392367789897094
"SS3_MAF_leo180223_p4_S150",0.134250000980463
"SS3_MAF_leo180223_p4_S149",0.58391962056434
"SS3_MAF_leo180223_p4_S151",0.44763310856365
"SS3_MAF_leo180223_p4_S153",0.75814114176534
"SS3_MAF_leo180223_p4_S156",0.238910694784685
"SS3_MAF_leo180223_p4_S154",0.676201521892672
"SS3_MAF_leo180223_p4_S157",0.268739591492718
"SS3_MAF_leo180223_p4_S159",0.377313580982866
"SS3_MAF_leo180223_p4_S158",0.556286961231062
"SS3_MAF_leo180223_p4_S161",0.542630357918951
"SS3_MAF_leo180223_p4_S160",0.325202857818231
"SS3_MAF_leo180223_p4_S162",0.448870987811239
"SS3_MAF_leo180223_p4_S164",0.537519114574067
"SS3_MAF_leo180223_p4_S166",0.323485799507059
"SS3_MAF_leo180223_p4_S167",0.332350612183342
