"","x"
"SS3_MAF_leo180223_p6_A06_S6",0.0865780732081502
"SS3_MAF_leo180223_p6_B03_S15",0.0857251344749727
"SS3_MAF_leo180223_p6_B10_S22",0.0342038015585442
"SS3_MAF_leo180223_p6_C02_S26",0.0881162380022511
"SS3_MAF_leo180223_p6_C04_S28",0.0385068295495182
"SS3_MAF_leo180223_p6_B09_S21",0.0552205952872882
"SS3_MAF_leo180223_p6_C05_S29",0.0896927371214387
"SS3_MAF_leo180223_p6_C11_S35",0.0772388732589203
"SS3_MAF_leo180223_p6_C09_S33",0.0767884449391525
"SS3_MAF_leo180223_p6_D01_S37",0.0771430374462038
"SS3_MAF_leo180223_p6_D03_S39",0.0607503216810343
"SS3_MAF_leo180223_p6_B11_S23",0.0631030908832261
"SS3_MAF_leo180223_p6_D05_S41",0.0392303899355283
"SS3_MAF_leo180223_p6_D09_S45",0.0776557590442374
"SS3_MAF_leo180223_p6_B07_S19",0.0230868472834219
"SS3_MAF_leo180223_p6_E01_S49",0.0866355746957801
"SS3_MAF_leo180223_p6_C10_S34",0.0845559375598305
"SS3_MAF_leo180223_p6_C12_S36",0.0962143641768014
"SS3_MAF_leo180223_p6_C06_S30",0.0623220290095861
"SS3_MAF_leo180223_p6_D12_S48",0.0109156990684174
"SS3_MAF_leo180223_p6_D07_S43",0.0868799560182074
"SS3_MAF_leo180223_p6_D04_S40",0.0887152118317297
"SS3_MAF_leo180223_p6_E07_S55",0.112118317297116
"SS3_MAF_leo180223_p6_D02_S38",0.0809620945829591
"SS3_MAF_leo180223_p6_E10_S58",0.0116680101982425
"SS3_MAF_leo180223_p6_E05_S53",0.054722249061162
"SS3_MAF_leo180223_p6_E03_S51",0.0846709405350904
"SS3_MAF_leo180223_p6_E11_S59",0.041391487512287
"SS3_MAF_leo180223_p6_F03_S63",0.026187135824803
"SS3_MAF_leo180223_p6_F07_S67",0.0188556961519853
"SS3_MAF_leo180223_p6_D06_S42",0.0354592507051312
