"","MME_MU","MME_SIZE"
"Nde1",52.9369101648851,1.46116697890493
"Ndfip2",17.6026771486175,0.411125286078088
"Ndnl2",35.4645579696447,1.10074758591589
"Ndufa10",246.543502101332,6.52341610938619
"Ndufa12",234.606759324475,6.53484666659706
"Ndufa13",279.827759403325,5.14575961538655
"Ndufa3",164.33961401765,3.04240304227532
"Ndufa4",555.24976054249,3.81566320553083
"Ndufa5",201.413436875443,2.95574212692222
"Ndufa8",90.1904146806048,1.40523488583144
"Ndufaf1",31.7667833404526,0.750578466924637
"Ndufaf2",43.0821730362004,1.23247446523372
"Ndufaf4",70.2275443532466,1.75910925182681
"Ndufb10",185.945196264921,4.4294887514606
"Ndufb11",229.535608099324,3.00452808911592
"Ndufb2",90.1956983387846,1.96349421400817
"Ndufb3",60.5567121419158,1.75990887226796
"Ndufb6",215.35261190511,3.21386517117934
"Ndufb8",395.963790886123,6.5301990523913
"Ndufc1",281.153476823443,5.27577517888629
"Ndufc2",115.961840231224,2.28496848869903
"Ndufs1",52.2958072194308,1.03315684596059
"Ndufs2",190.767251924875,1.18952358323479
"Ndufs4",101.058014530968,2.084566261022
"Ndufs6",283.766882685261,5.34884897494806
"Ndufs8",75.6290103025419,1.70384301258075
"Ndufv1",82.6529060017276,1.75203852062025
"Ndufv2",173.652215107552,4.09409711459871
"Ndufv3",203.56537331654,2.55037341146445
"Neat1",61.0460090744345,0.443683630282769
"Necap1",20.1572502215724,0.579471482011719
"Necap2",28.723524881963,0.949343694341976
"Nedd4",386.192602859051,6.13928051590268
"Nedd8",157.925964478852,2.88774918682501
"Nefm",18.971635965037,0.0509706837444595
"Nek2",23.3055739482956,0.679996188448486
"Nemf",98.1087901555495,1.47956758964961
"Neo1",15.565744430408,0.364380072547024
"Nf2",23.7809137265693,0.482858051937159
"Nfatc2ip",96.0422311622663,2.05653691457979
"Nfe2l1",38.8109144413407,0.559177215284171
"Nfe2l2",32.4499518291065,0.936812838758485
"Nfkbib",33.7464357853606,1.09927306437652
"Nfs1",22.3610960623603,0.297356668999425
"Nfu1",130.877957672845,2.96019394919033
"Nfx1",48.7471054587269,0.822489837174432
"Nfya",24.1082702382448,0.448161383444791
"Nfyb",22.7432711317628,0.736394092017742
"Ngdn",79.1519075602896,1.98927479434869
"Ngrn",19.7680202153113,0.556984398570953
"Nhp2",201.947697670509,4.13064253829333
"Nicn1",19.8288385832101,0.383346206292842
"Nid1",39.8582947868054,0.728798617622876
"Nid2",98.4865293277558,1.8146238076261
"Nif3l1",25.7638850946625,0.81443679473027
"Nip7",118.705104507125,2.17921595105818
"Nipbl",133.146495211352,0.753076628592555
"Nipsnap1",19.2127801240206,0.639540361575069
"Nipsnap3b",26.1047232983121,0.647194995727399
"Nit1",15.0118069631692,0.362006085716996
"Nit2",61.5525552027897,1.13357811369877
"Nkap",38.062508945683,0.924396625419651
"Nkiras2",21.8056334271385,0.304854536521821
"Nktr",20.0821691503084,0.312032350881367
"Nln",17.2437534408101,0.441551267440746
"Nmd3",35.2151050417587,0.901932559821113
"Nme1",231.870186086531,4.85667099067553
"Nme2",226.870034411176,5.82079788966531
"Nme4",76.541619045874,1.51821294996742
"Nme7",26.245240617897,0.631873812521847
"Nmt1",59.3028884176116,0.992167828096777
"Nob1",47.0733128779612,1.22128432333151
"Noc4l",32.7296643423132,1.05461111008268
"Nol10",27.165910566772,0.925441181910726
"Nol11",54.3459724564483,1.09284213162775
"Nol12",27.0749018533349,0.856403469302451
"Nol6",20.3065594637093,0.796651965263501
"Nol7",74.9105065576042,1.22253126009561
"Nol8",26.7674903169833,0.573000081228097
"Nol9",51.9518669787223,1.32037646125391
"Nolc1",184.452805768319,2.48741663270799
"Nom1",25.2606961114958,0.478259331145042
"Nomo1",41.4586298029758,1.269042274954
"Nono",198.312461223145,5.68320803175296
"Nop14",82.2655195892185,2.03161224231295
"Nop16",126.497853035958,2.38696227934825
"Nop2",105.854594144662,1.91636126975825
"Nop56",181.467689464188,3.23325666883259
"Nop58",214.879039296052,4.73178854148377
"Nosip",30.8334510606321,0.628390933792139
"Npat",24.8059102390534,0.432566222955128
"Npc2",202.161971996658,2.6398732116753
"Npepps",108.075651943068,2.58687341070514
"Npl",17.2088260970599,0.343639624153979
"Npm1",1318.93114788801,16.4121005910658
"Npm3",73.1449410591034,1.71664154119806
"Npr1",20.1316644843064,0.417406890620375
"Nqo1",22.6461213310134,0.713061939469264
"Nr1h2",74.2868409934178,1.83700406317374
"Nr2c2ap",32.6122190183158,0.71622569524489
"Nras",50.2555895086223,1.48192980944007
"Nrbp1",20.2786369291839,0.821694716103976
"Nrd1",29.1414710337346,0.412081475822284
"Nrf1",31.1026761281751,0.701635651004152
