"","MME_MU","MME_SIZE"
"Ankrd12",24.5004740562493,0.392129082555903
"Ankrd13a",16.616327645793,0.520246393203174
"Ankrd17",80.8882925589105,2.2549683897238
"Ankrd27",23.1436242249765,0.568619224213817
"Ankrd37",16.6588230041091,0.480545679636279
"Anln",27.093171563047,0.589205243633769
"Anp32a",358.906935017326,3.77720815494102
"Anp32b",78.4135750832435,0.140832511997236
"Anp32e",112.344716359789,0.852623697240559
"Anxa11",23.3176851508466,0.891712469856769
"Anxa2",27.5887329509725,0.130793878711396
"Anxa6",83.3699159097628,1.36728548867217
"Anxa7",54.132915654449,1.45007847577092
"Ap1ar",17.519020879999,0.490357145243672
"Ap1g1",23.96844609655,1.14849332893079
"Ap1s1",35.5442523436066,0.708758145960337
"Ap2a1",21.8416431622657,0.468458016299525
"Ap2a2",25.584347062191,1.24577177304228
"Ap2b1",49.2183586022374,0.984229828535554
"Ap2m1",36.9107852969591,0.453443013745769
"Ap2s1",40.8118457291612,0.958863589465114
"Ap3d1",106.287834405593,2.2547422882485
"Ap3s2",23.2315005393484,0.60064488203935
"Apaf1",28.3894273243186,0.416220232189916
"Apc",21.2648140756304,0.468417818270958
"Api5",36.2383096874642,1.016309183605
"Apip",24.5402399753261,0.237196743000092
"Apitd1",19.5311052870896,0.402019384609378
"Aplp2",46.7941019294882,0.509136427576817
"Apoa1bp",61.1867911255901,1.07212278852567
"Apobec3",31.5591864929749,1.10697256063672
"Appl1",18.772989605491,0.412729549045306
"Aprt",107.127796629737,2.25054414572829
"Aqp3",29.6286849591805,0.173967566223295
"Aqr",26.6657520726632,0.618698922166823
"Arcn1",21.4515833545076,0.648245276582832
"Arf3",19.6250340335304,0.930560197555523
"Arf4",36.2018434221524,0.71363380352675
"Arf5",18.9686800041042,1.42155210667507
"Arf6",38.9276454045158,1.23654028980281
"Arfgef2",29.1298338657561,0.504068465891955
"Arfip2",16.2934215691868,0.473331921811605
"Arglu1",42.883469085625,2.0025562747581
"Arhgap1",31.6320153550692,0.608340486184115
"Arhgap11a",27.9747194093109,1.17908244631329
"Arhgap12",71.7862642200067,1.13710418174234
"Arhgap44",18.4410303590083,0.954097485998154
"Arhgap5",15.3196885870968,0.386334877026086
"Arhgef12",13.4089435161869,0.351188916344587
"Arhgef18",18.3310171191578,0.294498727737317
"Arhgef2",24.3228951733581,0.804743893235008
"Arid2",49.6648971687014,0.976000086750389
"Arid4a",47.2470783661225,0.774816562435643
"Arid4b",29.637706184267,0.308598347342841
"Arid5b",53.5524464457327,1.04640935127574
"Arih1",15.5141548987931,0.382651182119422
"Arih2",70.0776713512336,1.00915387765252
"Arl2",50.4862415217255,1.25668817484942
"Arl5a",23.9475904136781,1.41540835362948
"Arl6ip1",86.731374120094,1.12809368189295
"Arl6ip4",94.6092215814747,1.05997596523733
"Arl6ip5",32.8769340885125,0.679547092827509
"Arl6ip6",25.3295560519848,0.731721695863849
"Arl8b",32.8122389108124,0.574191040648438
"Armc1",41.4109649274552,0.713527038882602
"Arpc1a",17.191154827704,0.40504789907378
"Arpc1b",89.296073865582,2.20813988001479
"Arpc3",59.1694293056237,2.21549728544719
"Arpc4",102.208005607478,1.06226702698082
"Arpc5",96.9905730616432,1.67007247400835
"Arpc5l",26.9787009451122,1.01186611363869
"Arpp19",188.998745195924,0.751930439015876
"Asah1",42.344537924087,1.27613130801546
"Asap1",37.5517263455251,0.431984847067391
"Asf1a",41.6043832304576,0.966145116814922
"Asf1b",29.5571699639037,0.657898435905555
"Ash2l",225.816350283543,2.14130062610599
"Asl",22.2443678903079,0.516591176780617
"Asna1",63.2586857248436,1.75896046560067
"Asns",439.186540938226,8.17059778364255
"Asph",28.6697142624792,0.588289150641323
"Aspm",24.8888010671299,0.701547870868694
"Asxl2",26.8125441662273,0.494015508455494
"Atad2",68.8561881005556,1.47415549532068
"Atad2b",35.9724034636246,0.866284085248001
"Atad3a",42.8845005460311,1.26299298182768
"Atad5",36.1169824718615,0.78067074812114
"Ate1",21.4298493621387,0.211869633096991
"Atf4",122.534279339675,1.3135163291841
"Atg12",23.9133344648893,0.425563450419433
"Atg16l1",31.6261548921612,0.757253252287214
"Atg4b",20.9838514036721,0.8436559435344
