"","x"
"SS3_MAF_leo180223_p6_C02_S26",0.767311215748369
"SS3_MAF_leo180223_p6_C04_S28",0.308341165887983
"SS3_MAF_leo180223_p6_B09_S21",0.46528536850852
"SS3_MAF_leo180223_p6_C05_S29",0.757198171696964
"SS3_MAF_leo180223_p6_C11_S35",0.643266409598858
"SS3_MAF_leo180223_p6_C09_S33",0.675227042487053
"SS3_MAF_leo180223_p6_D01_S37",0.643309080670805
"SS3_MAF_leo180223_p6_D03_S39",0.537826190818176
"SS3_MAF_leo180223_p6_B11_S23",0.513674364096255
"SS3_MAF_leo180223_p6_D05_S41",0.337272152667952
"SS3_MAF_leo180223_p6_D09_S45",0.631958575532941
"SS3_MAF_leo180223_p6_B07_S19",0.175847487492995
"SS3_MAF_leo180223_p6_E01_S49",0.75263236699865
"SS3_MAF_leo180223_p6_C10_S34",0.702237831029413
"SS3_MAF_leo180223_p6_C12_S36",0.781179314131097
"SS3_MAF_leo180223_p6_C06_S30",0.572432430167076
"SS3_MAF_leo180223_p6_D12_S48",0.0974180572546728
"SS3_MAF_leo180223_p6_D07_S43",0.705224806065693
"SS3_MAF_leo180223_p6_D04_S40",0.73078477816186
"SS3_MAF_leo180223_p6_E07_S55",0.932576277398543
"SS3_MAF_leo180223_p6_D02_S38",0.659054706219194
"SS3_MAF_leo180223_p6_E10_S58",0.0889265139372484
"SS3_MAF_leo180223_p6_E05_S53",0.466224132091351
"SS3_MAF_leo180223_p6_E03_S51",0.698781474201718
"SS3_MAF_leo180223_p6_E11_S59",0.36389890156279
"SS3_MAF_leo180223_p6_F03_S63",0.19803644490536
"SS3_MAF_leo180223_p6_F07_S67",0.153999898656204
"SS3_MAF_leo180223_p6_D06_S42",0.301215096872858
"SS3_MAF_leo180223_p6_F10_S70",0.347299854575463
"SS3_MAF_leo180223_p6_G01_S73",0.107488430234131
"SS3_MAF_leo180223_p6_G05_S77",0.196372273099432
"SS3_MAF_leo180223_p6_F05_S65",0.529121292141017
"SS3_MAF_leo180223_p6_G03_S75",0.378023026377199
"SS3_MAF_leo180223_p6_E06_S54",0.186259229048027
"SS3_MAF_leo180223_p6_G07_S79",0.545592325912504
"SS3_MAF_leo180223_p6_G09_S81",0.172177775305565
"SS3_MAF_leo180223_p6_G11_S83",0.486066180546639
"SS3_MAF_leo180223_p6_D08_S44",0.140174471345423
"SS3_MAF_leo180223_p6_H07_S91",0.12976272979039
"SS3_MAF_leo180223_p6_H09_S93",0.178962475745115
"SS3_MAF_leo180223_p6_H11_S95",0.164496982355131
"SS3_MAF_leo180223_p6_G06_S78",0.215958295123039
"SS3_MAF_leo180223_p6_E12_S60",0.384978411104537
"SS3_MAF_leo180223_p4_S101",0.552718394927629
"SS3_MAF_leo180223_p4_S102",0.3542552393028
"SS3_MAF_leo180223_p4_S104",0.107659114521918
"SS3_MAF_leo180223_p4_S108",0.0870063156996398
"SS3_MAF_leo180223_p4_S105",0.581009315628394
"SS3_MAF_leo180223_p4_S106",0.566927861885932
"SS3_MAF_leo180223_p6_D10_S46",0.178749120385381
"SS3_MAF_leo180223_p4_S107",0.707657057166664
"SS3_MAF_leo180223_p6_F06_S66",0.434391512418996
"SS3_MAF_leo180223_p6_E08_S56",0.237251160024521
"SS3_MAF_leo180223_p6_H08_S92",0.377382960297996
"SS3_MAF_leo180223_p6_H10_S94",0.493320262777605
"SS3_MAF_leo180223_p4_S109",0.278471415525184
"SS3_MAF_leo180223_p6_G04_S76",0.17793837001839
"SS3_MAF_leo180223_p4_S112",0.128354584416144
"SS3_MAF_leo180223_p4_S111",0.210240371482161
"SS3_MAF_leo180223_p4_S113",0.66711953881715
"SS3_MAF_leo180223_p6_E02_S50",0.695239775230128
"SS3_MAF_leo180223_p4_S114",0.514229088031564
"SS3_MAF_leo180223_p4_S115",0.396840969105763
"SS3_MAF_leo180223_p4_S117",0.415872267194061
"SS3_MAF_leo180223_p4_S116",0.51768544485926
"SS3_MAF_leo180223_p4_S118",0.456921838406936
"SS3_MAF_leo180223_p4_S119",0.383911634305865
"SS3_MAF_leo180223_p4_S123",0.502153174670604
"SS3_MAF_leo180223_p4_S121",0.430465773799886
"SS3_MAF_leo180223_p4_S122",0.605459839853943
"SS3_MAF_leo180223_p4_S125",0.45781793091782
"SS3_MAF_leo180223_p4_S126",0.164027600563715
"SS3_MAF_leo180223_p4_S127",0.35480996323811
"SS3_MAF_leo180223_p4_S124",0.597821717975456
"SS3_MAF_leo180223_p4_S129",0.489437195230441
"SS3_MAF_leo180223_p4_S130",0.377510973513837
"SS3_MAF_leo180223_p4_S131",0.355876740036781
"SS3_MAF_leo180223_p4_S132",0.46665084281082
"SS3_MAF_leo180223_p4_S134",0.105440218780682
"SS3_MAF_leo180223_p4_S133",0.53641804544393
"SS3_MAF_leo180223_p4_S135",0.215446242259677
"SS3_MAF_leo180223_p4_S139",0.124855556516501
"SS3_MAF_leo180223_p4_S137",0.491954788475305
"SS3_MAF_leo180223_p4_S138",0.605459839853943
"SS3_MAF_leo180223_p4_S140",0.135608666647109
"SS3_MAF_leo180223_p4_S142",0.165265061650174
"SS3_MAF_leo180223_p4_S147",0.226028668102497
"SS3_MAF_leo180223_p4_S97",0.412927963229728
"SS3_MAF_leo180223_p4_S146",0.357370227554921
"SS3_MAF_leo180223_p4_S145",0.488071720928141
"SS3_MAF_leo180223_p4_S148",0.401236089516289
"SS3_MAF_leo180223_p4_S150",0.126647741538269
"SS3_MAF_leo180223_p4_S149",0.588092713571572
"SS3_MAF_leo180223_p4_S151",0.465626737084095
"SS3_MAF_leo180223_p4_S153",0.72860855349257
"SS3_MAF_leo180223_p4_S156",0.241859635794781
"SS3_MAF_leo180223_p4_S154",0.662084352327421
"SS3_MAF_leo180223_p4_S157",0.249753784104949
"SS3_MAF_leo180223_p4_S159",0.410879751776279
"SS3_MAF_leo180223_p4_S158",0.572688456598757
"SS3_MAF_leo180223_p4_S161",0.525323566737747
"SS3_MAF_leo180223_p4_S160",0.307658428736833
"SS3_MAF_leo180223_p4_S162",0.445912701844648
"SS3_MAF_leo180223_p4_S164",0.502579885390073
"SS3_MAF_leo180223_p4_S166",0.337613521243526
"SS3_MAF_leo180223_p4_S167",0.322209264270711
"SS3_MAF_leo180223_p4_S169",0.42171820405078
"SS3_MAF_leo180223_p4_S165",0.503390635757063
"SS3_MAF_leo180223_p4_S173",0.221206836972503
"SS3_MAF_leo180223_p4_S170",0.638273894181075
"SS3_MAF_leo180223_p4_S171",0.79607151824055
"SS3_MAF_leo180223_p4_S177",0.525408908881641
"SS3_MAF_leo180223_p4_S174",0.373457221678886
"SS3_MAF_leo180223_p4_S180",0.198121787049253
"SS3_MAF_leo180223_p4_S176",0.248729678378225
"SS3_MAF_leo180223_p4_S179",0.397054324465497
"SS3_MAF_leo180223_p4_S178",0.671258632795995
"SS3_MAF_leo180223_p4_S181",0.303348650470201
"SS3_MAF_leo180223_p4_S183",0.423553060144495
"SS3_MAF_leo180223_p4_S182",0.609172223113319
"SS3_MAF_leo180223_p4_S186",0.708638491821441
"SS3_MAF_leo180223_p4_S187",0.174524684262642
"SS3_MAF_leo180223_p4_S191",0.138552970611442
"SS3_MAF_leo180223_p4_S185",0.64010875027479
"SS3_MAF_leo180223_p4_S189",0.82918427007131
"SS3_MAF_leo180223_p4_S188",0.647917556441065
"SS3_MAF_leo180223_p4_S190",0.496605935317513
"SS3_MAF_leo180223_p4_S98",0.331212860451498
"SS3_MAF_leo180223_p4_S99",0.26929713505661
